id,info,flags,type,path,source,destination,tourist,trailing,wait
1112,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,168636,0,0,1,0,0
1115,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,62728,45862,16320,0,0,0
1129,Suv (VehicleInfo),Created- Spawned,Vehicle,111363,0,0,0,0,0
1165,Suv (VehicleInfo),Created- Spawned,Vehicle,15695,0,0,1,0,0
1173,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,202656,45862,22123,0,0,0
1219,Suv (VehicleInfo),Created- Spawned,Vehicle,170105,0,0,1,0,0
1226,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,94768,45862,16323,0,0,0
1291,Sedan (VehicleInfo),Created- Spawned,Vehicle,155406,0,0,0,0,0
1325,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,170881,26365,3047,0,8869,0
1331,Sedan (VehicleInfo),Created- Spawned,Vehicle,147602,0,0,1,0,0
1332,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,249774,0,0,1,0,0
1337,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,176409,0,0,0,0,0
1394,Suv (VehicleInfo),Created- Spawned,Vehicle,49206,0,0,1,0,0
1396,Sports-car (VehicleInfo),Created- Spawned,Vehicle,55387,0,0,1,0,0
1408,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,43100,45862,23495,0,0,0
1435,Suv (VehicleInfo),Created- Spawned,Vehicle,44817,0,0,2,0,0
1447,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,61238,0,0,1,0,0
1480,Scooter (VehicleInfo),Created- Spawned,Vehicle,189363,0,0,1,0,0
1509,Scooter (VehicleInfo),Created- Spawned,Vehicle,195772,0,0,1,0,0
1521,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,55171,0,0,0,0,0
1531,Hatchback (VehicleInfo),Created- Spawned,Vehicle,124127,0,0,0,0,0
1553,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,12672,0,0,3,0,0
1556,Hatchback (VehicleInfo),Created- Spawned,Vehicle,238220,0,0,3,0,0
1569,Scooter (VehicleInfo),Created- Spawned- Arriving,Vehicle,0,0,0,1,1729,0
1574,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,246204,45992,30157,0,0,0
1584,Sedan (VehicleInfo),Created- Spawned,Vehicle,28854,0,0,1,0,0
1638,Suv (VehicleInfo),Created- Spawned,Vehicle,57012,0,0,0,0,0
1666,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,73867,0,0,0,0,0
1683,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,168250,0,0,0,0,0
1686,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,183189,45862,23505,0,0,0
1728,Hatchback (VehicleInfo),Created- Spawned,Vehicle,229466,0,0,2,0,0
1729,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1742,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,185804,0,0,1,0,0
1753,Scooter (VehicleInfo),Created- Spawned,Vehicle,121591,0,0,1,4246,0
1768,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,229373,0,0,2,0,0
1785,Scooter (VehicleInfo),Created- Spawned,Vehicle,27449,0,0,1,0,0
1833,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,123639,45862,23498,0,0,1
1845,Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,59735,12975,30157,0,0,0
1869,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,83489,0,0,1,0,0
1871,Hatchback (VehicleInfo),Created- Spawned,Vehicle,234174,0,0,0,0,0
1889,Sedan (VehicleInfo),Created- Spawned,Vehicle,62702,0,0,1,0,0
1897,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,129082,0,0,1,0,0
1908,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,97243,43523,735,0,0,0
1933,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1940,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,88347,26365,30157,0,4825,0
1966,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,112008,806,16855,0,13215,0
1997,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,143353,0,0,1,0,0
2019,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,89685,27866,0,0,0,0
2036,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing,Vehicle,146265,30157,0,0,366,0
2122,Sedan (VehicleInfo),Created- Spawned,Vehicle,194217,0,0,2,0,0
2140,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,217294,0,0,1,0,0
2157,Scooter (VehicleInfo),Created- Spawned,Vehicle,236412,0,0,1,0,0
2174,Hatchback (VehicleInfo),Created- Spawned,Vehicle,252021,0,0,1,0,0
2185,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing,Vehicle,146070,735,0,0,9182,0
2188,Scooter (VehicleInfo),Created- Spawned,Vehicle,72115,0,0,1,0,0
2251,Scooter (VehicleInfo),Created- Spawned,Vehicle,259091,0,0,0,0,0
2286,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,155690,0,0,0,0,0
2293,Sports-car (VehicleInfo),Created- Spawned,Vehicle,143021,0,0,1,0,0
2317,Scooter (VehicleInfo),Created- Spawned,Vehicle,250912,0,0,1,0,0
2337,Scooter (VehicleInfo),Created- Spawned,Vehicle,223409,0,0,2,0,0
2356,Sports-car (VehicleInfo),Created- Spawned,Vehicle,118558,0,0,0,0,0
2370,Suv (VehicleInfo),Created- Spawned,Vehicle,66450,0,0,2,0,0
2389,Scooter (VehicleInfo),Created- Spawned,Vehicle,172301,0,0,0,0,0
2401,Suv (VehicleInfo),Created- Spawned,Vehicle,228656,0,0,2,0,0
2428,Suv (VehicleInfo),Created- Spawned,Vehicle,48925,0,0,1,0,0
2462,Suv (VehicleInfo),Created- Spawned,Vehicle,198977,0,0,0,0,0
2468,Suv (VehicleInfo),Created- Spawned,Vehicle,139398,0,0,1,0,0
2508,Suv (VehicleInfo),Created- Spawned,Vehicle,136337,0,0,1,0,0
2519,Sedan (VehicleInfo),Created- Spawned,Vehicle,132298,0,0,1,0,0
2569,Suv (VehicleInfo),Created- Spawned,Vehicle,159100,0,0,1,7252,0
2577,Sedan (VehicleInfo),Created- Spawned,Vehicle,89570,0,0,0,0,0
2630,Suv (VehicleInfo),Created- Spawned,Vehicle,24921,0,0,0,0,0
2647,Suv (VehicleInfo),Created- Spawned,Vehicle,119146,0,0,1,0,0
2666,Scooter (VehicleInfo),Created- Spawned,Vehicle,197645,0,0,0,0,0
2668,Scooter (VehicleInfo),Created- Spawned,Vehicle,184273,0,0,1,0,0
2753,Suv (VehicleInfo),Created- Spawned,Vehicle,6343,0,0,0,0,0
2809,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,160524,15429,0,0,0,0
2821,Suv (VehicleInfo),Created- Spawned,Vehicle,230528,0,0,1,0,0
2829,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,198545,38136,0,0,0,0
2840,Sedan (VehicleInfo),Created- Spawned,Vehicle,222673,0,0,0,0,0
2874,Hatchback (VehicleInfo),Created- Spawned,Vehicle,247258,0,0,1,0,0
2884,Suv (VehicleInfo),Created- Spawned,Vehicle,51802,0,0,1,0,0
2969,Hatchback (VehicleInfo),Created- Spawned,Vehicle,22165,0,0,0,0,0
2974,Hatchback (VehicleInfo),Created- Spawned,Vehicle,123869,0,0,1,0,0
3000,Sedan (VehicleInfo),Created- Spawned,Vehicle,71152,0,0,1,0,0
3046,Hatchback (VehicleInfo),Created- Spawned,Vehicle,102481,0,0,0,0,0
3098,Sports-car (VehicleInfo),Created- Spawned,Vehicle,140046,0,0,1,0,0
3110,Sports-car (VehicleInfo),Created- Spawned,Vehicle,137043,0,0,3,0,0
3145,Scooter (VehicleInfo),Created- Spawned,Vehicle,216278,0,0,1,0,0
3173,Suv (VehicleInfo),Created- Spawned,Vehicle,260240,0,0,1,0,0
3243,Scooter (VehicleInfo),Created- Spawned,Vehicle,47481,0,0,1,0,0
3248,Suv (VehicleInfo),Created- Spawned,Vehicle,145859,0,0,1,13315,0
3273,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,236727,32775,735,0,0,0
3293,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,237996,0,0,2,0,0
3339,Hatchback (VehicleInfo),Created- Spawned,Vehicle,255427,0,0,0,0,0
3352,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,130099,8616,32775,0,5402,0
3366,Scooter (VehicleInfo),Created- Spawned,Vehicle,67566,0,0,0,0,0
3407,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,136625,0,0,0,0,0
3415,Sedan (VehicleInfo),Created- Spawned,Vehicle,256680,0,0,1,0,0
3431,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,234135,0,0,1,0,0
3437,Hatchback (VehicleInfo),Created- Spawned,Vehicle,75395,0,0,0,0,0
3479,Sedan (VehicleInfo),Created- Spawned,Vehicle,44920,0,0,1,0,0
3506,Hatchback (VehicleInfo),Created- Spawned,Vehicle,231616,0,0,1,0,0
3519,Suv (VehicleInfo),Created- Spawned,Vehicle,188304,0,0,2,15598,0
3520,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,205956,0,0,0,0,0
3545,Sedan (VehicleInfo),Created- Spawned,Vehicle,155730,0,0,1,0,0
3595,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,96055,26365,10146,0,6958,0
3600,Sports-car (VehicleInfo),Created- Spawned,Vehicle,99381,0,0,1,0,0
3612,Hatchback (VehicleInfo),Created- Spawned,Vehicle,224057,0,0,0,0,0
3729,Sedan (VehicleInfo),Created- Spawned,Vehicle,102870,0,0,0,0,0
3745,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,56707,0,0,1,0,0
3755,Sports-car (VehicleInfo),Created- Spawned,Vehicle,47127,0,0,1,0,0
3766,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,196860,0,0,1,0,0
3781,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,133102,8616,24075,0,4224,0
3814,Sedan (VehicleInfo),Created- Spawned,Vehicle,58216,0,0,1,0,0
3825,Suv (VehicleInfo),Created- Spawned,Vehicle,239132,0,0,1,0,0
3826,Sedan (VehicleInfo),Created- Spawned,Vehicle,203880,0,0,0,0,0
3863,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,246470,0,0,2,0,0
3898,Scooter (VehicleInfo),Created- Spawned,Vehicle,179574,0,0,0,0,0
3904,Hatchback (VehicleInfo),Created- Spawned,Vehicle,230200,0,0,1,0,0
3905,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,20983,0,0,1,0,0
3921,Scooter (VehicleInfo),Created- Spawned,Vehicle,245396,0,0,1,0,0
3956,Scooter (VehicleInfo),Created- Spawned,Vehicle,89824,0,0,4,0,0
3957,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,9117,6232,0,0,0,0
3975,Hatchback (VehicleInfo),Created- Spawned,Vehicle,13781,0,0,1,0,0
3989,Suv (VehicleInfo),Created- Spawned,Vehicle,251888,0,0,0,0,0
4018,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4036,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,237275,0,0,1,0,0
4057,Police Car (VehicleInfo),Created- Spawned- TransferToSource- Arriving- GoingBack,Vehicle,65666,45823,0,0,0,0
4061,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,45453,44616,0,0,0,0
4065,Hatchback (VehicleInfo),Created- Spawned,Vehicle,66864,0,0,0,0,0
4104,Suv (VehicleInfo),Created- Spawned,Vehicle,1386,0,0,1,14587,0
4123,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,79909,0,0,2,0,0
4136,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,136976,0,0,0,0,0
4152,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,110801,30157,0,0,9369,0
4153,Hatchback (VehicleInfo),Created- Spawned,Vehicle,124755,0,0,4,0,0
4182,Hatchback (VehicleInfo),Created- Spawned,Vehicle,42943,0,0,0,0,0
4186,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,241258,0,0,1,0,0
4203,Scooter (VehicleInfo),Created- Spawned,Vehicle,34434,0,0,2,0,0
4245,Hatchback (VehicleInfo),Created- Spawned,Vehicle,113339,0,0,1,0,0
4246,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4295,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,80629,45862,23495,0,0,0
4335,Police Car (VehicleInfo),Created- Spawned- TransferToSource- Emergency2- Leaving,Vehicle,191214,45823,33841,0,0,0
4368,Suv (VehicleInfo),Created- Spawned,Vehicle,34119,0,0,0,0,0
4397,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,177005,45862,23507,0,0,0
4405,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,176929,806,580,0,13271,0
4412,Sedan (VehicleInfo),Created- Spawned,Vehicle,108140,0,0,0,0,0
4508,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,106033,0,0,1,0,0
4512,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,63925,38136,735,0,0,0
4572,Sedan (VehicleInfo),Created- Spawned,Vehicle,153192,0,0,1,0,0
4613,Suv (VehicleInfo),Created- Spawned,Vehicle,116727,0,0,0,0,0
4619,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,174918,0,0,1,0,0
4633,Scooter (VehicleInfo),Created- Spawned,Vehicle,147752,0,0,4,11595,0
4637,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,94997,0,0,1,0,0
4645,Scooter (VehicleInfo),Created- Spawned,Vehicle,85773,0,0,1,0,0
4646,Sports-car (VehicleInfo),Created- Spawned,Vehicle,2978,0,0,0,0,0
4656,Sports-car (VehicleInfo),Created- Spawned,Vehicle,163025,0,0,1,0,0
4701,Hatchback (VehicleInfo),Created- Spawned,Vehicle,28232,0,0,4,0,0
4723,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,133648,45862,23508,0,0,11
4759,Scooter (VehicleInfo),Created- Spawned,Vehicle,17204,0,0,2,0,0
4760,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,144904,35192,735,0,0,0
4801,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,204867,0,0,0,0,0
4803,Sports-car (VehicleInfo),Created- Spawned,Vehicle,20965,0,0,0,0,0
4805,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,31749,0,0,0,0,0
4844,Hatchback (VehicleInfo),Created- Spawned,Vehicle,144697,0,0,1,0,0
4850,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,87206,45862,23505,0,0,0
4856,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4858,Scooter (VehicleInfo),Created- Spawned,Vehicle,54500,0,0,0,0,0
4871,Suv (VehicleInfo),Created- Spawned,Vehicle,246464,0,0,1,0,0
4872,Scooter (VehicleInfo),Created- Spawned,Vehicle,202189,0,0,0,0,0
4900,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,87453,14968,0,0,0,0
4910,Hatchback (VehicleInfo),Created- Spawned,Vehicle,202114,0,0,0,0,0
4912,Sedan (VehicleInfo),Created- Spawned,Vehicle,88571,0,0,3,0,0
4914,Sports-car (VehicleInfo),Created- Spawned,Vehicle,205130,0,0,0,0,0
4921,Scooter (VehicleInfo),Created- Spawned- Arriving,Vehicle,0,0,0,3,0,0
4928,Hatchback (VehicleInfo),Created- Spawned,Vehicle,22596,0,0,2,0,0
4960,Sports-car (VehicleInfo),Created- Spawned,Vehicle,49179,0,0,0,0,0
4973,Sports-car (VehicleInfo),Created- Spawned,Vehicle,147446,0,0,0,0,0
4985,Suv (VehicleInfo),Created- Spawned,Vehicle,9011,0,0,0,0,0
4992,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,88536,0,0,1,0,0
4997,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,83355,0,0,3,0,0
5018,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,165381,27866,24075,0,0,0
5026,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,58009,735,0,0,11896,0
5030,Sports-car (VehicleInfo),Created- Spawned,Vehicle,103748,0,0,0,0,0
5036,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,189207,0,0,2,0,0
5042,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,97634,27789,0,0,0,0
5068,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,246874,3047,0,0,0,0
5193,Suv (VehicleInfo),Created- Spawned,Vehicle,47934,0,0,1,13119,0
5196,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,261610,0,0,2,0,0
5224,Sedan (VehicleInfo),Created- Spawned,Vehicle,138568,0,0,0,0,0
5226,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,158377,26589,24075,0,0,0
5236,Sports-car (VehicleInfo),Created- Spawned,Vehicle,261009,0,0,0,0,0
5237,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,187812,0,0,0,0,0
5245,Hatchback (VehicleInfo),Created- Spawned,Vehicle,185895,0,0,0,0,0
5319,Hatchback (VehicleInfo),Created- Spawned,Vehicle,109980,0,0,1,0,0
5321,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,166250,735,0,0,13971,0
5359,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,74362,0,0,3,0,0
5470,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,252185,30157,0,0,1419,0
5522,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,9920,8616,24075,0,427,0
5537,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,231550,735,30157,0,0,0
5568,Hatchback (VehicleInfo),Created- Spawned,Vehicle,41377,0,0,1,0,0
5591,Sedan (VehicleInfo),Created- Spawned,Vehicle,105272,0,0,1,0,0
5638,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,251312,0,0,0,0,0
5642,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,51339,10146,735,0,0,0
5690,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,62684,26315,735,0,0,0
5711,Hatchback (VehicleInfo),Created- Spawned,Vehicle,198806,0,0,0,0,0
5781,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,212958,12975,0,0,0,0
5818,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,62940,0,0,1,0,0
5846,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,168974,16862,24075,0,0,0
5877,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,228491,0,0,1,0,0
5912,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5926,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,61831,24075,0,0,2290,0
5934,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,44163,8616,580,0,293,0
5935,Sports-car (VehicleInfo),Created- Spawned,Vehicle,221397,0,0,0,0,0
5977,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,4611,0,0,1,0,0
6007,Sedan (VehicleInfo),Created- Spawned,Vehicle,160039,0,0,1,0,0
6019,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,53993,45862,18537,0,0,0
6041,Hatchback (VehicleInfo),Created- Spawned,Vehicle,9321,0,0,3,0,0
6052,Sedan (VehicleInfo),Created- Spawned,Vehicle,177186,0,0,4,0,0
6056,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,133011,735,0,0,15214,0
6093,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,88061,0,0,0,0,0
6117,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,8042,45862,23495,0,0,0
6153,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,73007,19402,0,0,0,0
6166,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,249701,0,0,0,0,0
6169,Scooter (VehicleInfo),Created- Spawned,Vehicle,131716,0,0,2,0,0
6190,Suv (VehicleInfo),Created- Spawned,Vehicle,221976,0,0,1,0,0
6205,Hatchback (VehicleInfo),Created- Spawned,Vehicle,39793,0,0,1,0,0
6220,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing,Vehicle,247826,30157,0,0,7217,0
6228,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,29650,24075,0,0,6853,0
6234,Sedan (VehicleInfo),Created- Spawned,Vehicle,126038,0,0,0,0,0
6237,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,29322,8616,9975,0,5158,0
6247,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,157486,45862,18537,0,0,0
