id,info,flags,type,path,source,destination,tourist,trailing,wait
1686,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,236443,45862,23505,0,0,0
1715,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,251036,43523,0,0,0,0
1729,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1742,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,251304,0,0,1,0,0
1744,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,226594,0,0,2,0,0
1753,Scooter (VehicleInfo),Created- Spawned,Vehicle,122903,0,0,1,4246,0
1798,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,105222,0,0,1,0,0
1809,Scooter (VehicleInfo),Created- Spawned,Vehicle,162930,0,0,0,0,0
1810,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,7415,0,0,1,0,0
1833,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,112518,45862,23498,0,0,4
1838,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,76750,17166,735,0,0,0
1852,Sedan (VehicleInfo),Created- Spawned,Vehicle,155918,0,0,1,0,0
1858,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1885,Sedan (VehicleInfo),Created- Spawned,Vehicle,19835,0,0,0,0,0
1896,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,37501,19636,0,0,0,0
1918,Sedan (VehicleInfo),Created- Spawned,Vehicle,159623,0,0,1,0,0
1933,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1940,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,94986,26365,30639,0,4825,0
1943,Suv (VehicleInfo),Created- Spawned,Vehicle,47520,0,0,1,0,0
2009,Hatchback (VehicleInfo),Created- Spawned,Vehicle,182291,0,0,0,0,0
2019,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,135539,27866,24075,0,0,0
2036,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,200225,26365,8494,0,366,0
2047,Sedan (VehicleInfo),Created- Spawned,Vehicle,18705,0,0,1,0,0
2053,Scooter (VehicleInfo),Created- Spawned,Vehicle,188604,0,0,0,0,0
2104,Scooter (VehicleInfo),Created- Spawned,Vehicle,166615,0,0,3,0,0
2157,Scooter (VehicleInfo),Created- Spawned,Vehicle,74900,0,0,1,0,0
2179,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,198165,0,0,1,0,0
2185,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,119696,806,47453,0,9182,0
2212,Sports-car (VehicleInfo),Created- Spawned,Vehicle,98782,0,0,1,0,0
2230,Scooter (VehicleInfo),Created- Spawned,Vehicle,49335,0,0,0,0,0
2231,Suv (VehicleInfo),Created- Spawned,Vehicle,213303,0,0,1,0,0
2291,Suv (VehicleInfo),Created- Spawned,Vehicle,205907,0,0,1,0,0
2315,Suv (VehicleInfo),Created- Spawned,Vehicle,73179,0,0,1,0,0
2317,Scooter (VehicleInfo),Created- Spawned,Vehicle,217407,0,0,1,0,0
2326,Sedan (VehicleInfo),Created- Spawned,Vehicle,167668,0,0,0,0,0
2334,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,132600,0,0,2,0,0
2349,Police Car (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,164974,45823,22377,0,0,0
2389,Scooter (VehicleInfo),Created- Spawned,Vehicle,118271,0,0,0,0,0
2409,Scooter (VehicleInfo),Created- Spawned,Vehicle,243714,0,0,2,10506,0
2411,Sedan (VehicleInfo),Created- Spawned,Vehicle,41410,0,0,1,0,0
2416,Suv (VehicleInfo),Created- Spawned,Vehicle,58663,0,0,1,0,0
2419,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,212007,0,0,1,0,0
2446,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,176275,0,0,1,0,0
2489,Hatchback (VehicleInfo),Created- Spawned,Vehicle,19891,0,0,1,0,0
2519,Sedan (VehicleInfo),Created- Spawned,Vehicle,245965,0,0,1,0,0
2555,Scooter (VehicleInfo),Created- Spawned,Vehicle,148819,0,0,0,0,0
2585,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,244519,0,0,2,0,0
2606,Hatchback (VehicleInfo),Created- Spawned,Vehicle,35402,0,0,1,0,0
2679,Suv (VehicleInfo),Created- Spawned,Vehicle,10459,0,0,2,5652,0
2697,Hatchback (VehicleInfo),Created- Spawned,Vehicle,46691,0,0,1,0,0
2708,Scooter (VehicleInfo),Created- Spawned,Vehicle,195418,0,0,1,1271,0
2755,Sedan (VehicleInfo),Created- Spawned,Vehicle,187424,0,0,1,0,0
2762,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,201467,0,0,0,0,0
2824,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,227585,0,0,0,0,0
2829,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,237750,38136,30157,0,0,0
2831,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,205789,0,0,1,0,0
2837,Scooter (VehicleInfo),Created- Spawned,Vehicle,143214,0,0,1,6575,0
2840,Sedan (VehicleInfo),Created- Spawned,Vehicle,205024,0,0,0,0,0
2897,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
2924,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,249235,0,0,0,0,0
2969,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,113917,0,0,2,0,0
3017,Hatchback (VehicleInfo),Created- Spawned,Vehicle,246245,0,0,1,0,0
3051,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,244414,0,0,0,0,0
3098,Sports-car (VehicleInfo),Created- Spawned,Vehicle,148487,0,0,1,0,0
3159,Hatchback (VehicleInfo),Created- Spawned,Vehicle,229642,0,0,0,0,0
3217,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,116399,0,0,1,0,0
3318,Sedan (VehicleInfo),Created- Spawned,Vehicle,7492,0,0,0,0,0
3337,Suv (VehicleInfo),Created- Spawned,Vehicle,178293,0,0,1,0,0
3394,Sports-car (VehicleInfo),Created- Spawned,Vehicle,226461,0,0,0,0,0
3479,Sedan (VehicleInfo),Created- Spawned,Vehicle,255202,0,0,1,0,0
3492,Hatchback (VehicleInfo),Created- Spawned,Vehicle,237322,0,0,0,0,0
3547,Sports-car (VehicleInfo),Created- Spawned,Vehicle,222541,0,0,0,0,0
3622,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,83119,0,0,2,0,0
3651,Suv (VehicleInfo),Created- Spawned,Vehicle,196267,0,0,0,0,0
3673,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,24329,0,0,2,0,0
3678,Sedan (VehicleInfo),Created- Spawned,Vehicle,17542,0,0,0,0,0
3688,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,251677,0,0,1,0,0
3707,Sports-car (VehicleInfo),Created- Spawned,Vehicle,56743,0,0,1,0,0
3745,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,69299,0,0,1,0,0
3759,Suv (VehicleInfo),Created- Spawned,Vehicle,217276,0,0,0,0,0
3765,Hatchback (VehicleInfo),Created- Spawned,Vehicle,95784,0,0,1,0,0
3767,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,76008,0,0,1,0,0
3768,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,184536,15429,0,0,0,0
3770,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,113541,0,0,3,0,0
3781,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,110365,8616,30639,0,4224,0
3814,Sedan (VehicleInfo),Created- Spawned,Vehicle,78617,0,0,1,0,0
3863,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,186893,0,0,2,0,0
3869,Suv (VehicleInfo),Created- Spawned,Vehicle,6239,0,0,0,0,0
3921,Scooter (VehicleInfo),Created- Spawned,Vehicle,107244,0,0,1,0,0
3937,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
3958,Sports-car (VehicleInfo),Created- Spawned,Vehicle,80787,0,0,0,0,0
4061,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,28567,44616,30157,0,0,0
4152,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,46935,30157,30157,0,12490,0
4200,Sedan (VehicleInfo),Created- Spawned,Vehicle,86146,0,0,1,0,0
4233,Scooter (VehicleInfo),Created- Spawned,Vehicle,77688,0,0,1,0,0
4246,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4295,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,57460,45862,23495,0,0,0
4309,Suv (VehicleInfo),Created- Spawned,Vehicle,88439,0,0,2,11582,0
4318,Scooter (VehicleInfo),Created- Spawned,Vehicle,86405,0,0,1,15660,0
4397,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,215065,45862,23507,0,0,0
4408,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing,Vehicle,108948,735,0,0,55,0
4417,Scooter (VehicleInfo),Created- Spawned,Vehicle,252373,0,0,1,8174,0
4504,Hatchback (VehicleInfo),Created- Spawned,Vehicle,26686,0,0,0,0,0
4508,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,17754,0,0,1,0,0
4510,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,230236,0,0,1,0,0
4542,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,1716,0,0,1,0,0
4568,Hatchback (VehicleInfo),Created- Spawned,Vehicle,176544,0,0,0,0,0
4582,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,211646,0,0,1,0,0
4593,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,8758,17166,0,0,0,0
4608,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,252240,0,0,0,0,0
4619,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,42385,0,0,1,0,0
4649,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4695,Sports-car (VehicleInfo),Created- Spawned,Vehicle,36030,0,0,0,0,0
4705,Scooter (VehicleInfo),Created- Spawned,Vehicle,113872,0,0,1,0,0
4723,Bus (VehicleInfo),Created- Spawned- TransferToTarget- WaitingPath- Stopped,Vehicle,53124,45862,23508,0,0,0
4744,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,200092,0,0,0,0,0
4768,Sports-car (VehicleInfo),Created- Spawned,Vehicle,42478,0,0,1,0,0
4782,Suv (VehicleInfo),Created- Spawned,Vehicle,190189,0,0,4,0,0
4818,Suv (VehicleInfo),Created- Spawned,Vehicle,15452,0,0,0,0,0
4841,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,214763,0,0,2,0,0
4850,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Arriving,Vehicle,232592,45862,23505,0,0,0
4879,Scooter (VehicleInfo),Created- Spawned,Vehicle,183752,0,0,2,0,0
4921,Scooter (VehicleInfo),Created- Spawned,Vehicle,46678,0,0,3,0,0
4928,Hatchback (VehicleInfo),Created- Spawned,Vehicle,35473,0,0,2,0,0
4973,Sports-car (VehicleInfo),Created- Spawned,Vehicle,146457,0,0,0,0,0
5004,Sedan (VehicleInfo),Created- Spawned,Vehicle,238960,0,0,2,0,0
5013,Sedan (VehicleInfo),Created- Spawned,Vehicle,122608,0,0,0,0,0
5026,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,198893,735,735,0,13838,0
5042,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,54918,27789,30157,0,0,0
5064,Hatchback (VehicleInfo),Created- Spawned,Vehicle,153869,0,0,1,0,0
5072,Hatchback (VehicleInfo),Created- Spawned,Vehicle,119320,0,0,1,0,0
5087,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5122,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,78941,0,0,1,0,0
5124,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,244560,36303,0,0,0,0
5143,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,131950,0,0,0,0,0
5206,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,131315,0,0,0,0,0
5236,Sports-car (VehicleInfo),Created- Spawned,Vehicle,171835,0,0,0,0,0
5245,Hatchback (VehicleInfo),Created- Spawned,Vehicle,208546,0,0,0,0,0
5248,Hatchback (VehicleInfo),Created- Spawned,Vehicle,207379,0,0,1,0,0
5250,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,130286,16862,0,0,0,0
5260,Sedan (VehicleInfo),Created- Spawned,Vehicle,188426,0,0,0,0,0
5285,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,241116,0,0,1,0,0
5307,Suv (VehicleInfo),Created- Spawned,Vehicle,162041,0,0,0,0,0
5319,Hatchback (VehicleInfo),Created- Spawned,Vehicle,105513,0,0,1,0,0
5321,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,73826,806,14968,0,127,0
5330,Suv (VehicleInfo),Created- Spawned,Vehicle,124029,0,0,1,0,0
5370,Suv (VehicleInfo),Created- Spawned,Vehicle,25554,0,0,1,0,0
5392,Sedan (VehicleInfo),Created- Spawned,Vehicle,34945,0,0,0,0,0
5470,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,63844,30157,735,0,4828,0
5471,Sedan (VehicleInfo),Created- Spawned,Vehicle,127804,0,0,0,0,0
5506,Sports-car (VehicleInfo),Created- Spawned,Vehicle,63407,0,0,1,0,0
5522,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,33317,8616,30639,0,427,0
5537,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,4484,806,36405,0,0,0
5547,Scooter (VehicleInfo),Created- Spawned,Vehicle,231496,0,0,0,0,0
5570,Suv (VehicleInfo),Created- Spawned,Vehicle,153596,0,0,3,14584,0
5600,Sedan (VehicleInfo),Created- Spawned,Vehicle,236961,0,0,1,0,0
5638,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,224703,0,0,0,0,0
5652,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5661,Sedan (VehicleInfo),Created- Spawned,Vehicle,71634,0,0,1,0,0
5673,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,69657,0,0,1,0,0
5676,Suv (VehicleInfo),Created- Spawned,Vehicle,158219,0,0,0,0,0
5711,Hatchback (VehicleInfo),Created- Spawned,Vehicle,169149,0,0,0,0,0
5728,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,156396,3047,0,0,0,0
5762,Hatchback (VehicleInfo),Created- Spawned,Vehicle,241066,0,0,1,0,0
5781,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,214292,12975,30157,0,0,0
5812,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,10661,0,0,1,0,0
5813,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,37351,0,0,1,0,0
5818,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,41499,0,0,1,0,0
5828,Suv (VehicleInfo),Created- Spawned,Vehicle,46140,0,0,2,0,0
5835,Personal Electric Transport Ride (VehicleInfo),Created- Spawned- Arriving,Vehicle,232413,0,0,2,0,0
5864,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,124532,0,0,1,0,0
5871,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,68049,0,0,1,0,0
5877,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,21005,0,0,1,0,0
5878,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,143998,0,0,0,0,0
5915,Suv (VehicleInfo),Created- Spawned,Vehicle,147691,0,0,1,12165,0
5926,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,94303,24075,735,0,16382,0
5968,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,200768,45992,0,0,0,0
6019,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,46720,45862,18538,0,0,0
6031,Scooter (VehicleInfo),Created- Spawned,Vehicle,30155,0,0,0,0,0
6034,Sedan (VehicleInfo),Created- Spawned,Vehicle,209166,0,0,2,0,0
6052,Sedan (VehicleInfo),Created- Spawned,Vehicle,93064,0,0,4,0,0
6056,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,74105,806,735,0,1857,0
6059,Sedan (VehicleInfo),Created- Spawned,Vehicle,132813,0,0,1,0,0
6063,Scooter (VehicleInfo),Created- Spawned,Vehicle,210679,0,0,0,0,0
6067,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,67552,0,0,1,0,0
6091,Hatchback (VehicleInfo),Created- Spawned,Vehicle,31814,0,0,2,0,0
6095,Hatchback (VehicleInfo),Created- Spawned,Vehicle,209996,0,0,1,0,0
6110,Scooter (VehicleInfo),Created- Spawned,Vehicle,235034,0,0,0,0,0
6117,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,137531,45862,23495,0,0,0
6129,Sedan (VehicleInfo),Created- Spawned,Vehicle,192589,0,0,1,0,0
6144,Hatchback (VehicleInfo),Created- Spawned,Vehicle,133442,0,0,0,0,0
6153,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,217250,19402,24075,0,0,0
6166,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,145329,0,0,0,0,0
6190,Suv (VehicleInfo),Created- Spawned,Vehicle,17614,0,0,1,0,0
6217,Hatchback (VehicleInfo),Created- Spawned,Vehicle,140228,0,0,2,0,0
6220,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,125805,26365,746,0,7217,0
6225,Hatchback (VehicleInfo),Created- Spawned,Vehicle,20139,0,0,1,13953,0
6228,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,4591,24075,30157,0,15405,0
6233,Police Car (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,248457,45823,41286,0,0,0
6234,Sedan (VehicleInfo),Created- Spawned,Vehicle,19857,0,0,0,0,0
6247,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,260126,45862,18537,0,0,0
6259,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
6297,Garbage Truck (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,72771,15285,3149,0,0,0
6311,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,18658,45862,18538,0,0,0
6312,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,126886,0,0,0,0,0
6323,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,102220,0,0,1,0,0
6328,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,98386,45862,18537,0,0,0
6348,Scooter (VehicleInfo),Created- Spawned,Vehicle,202808,0,0,0,0,0
6365,Sedan (VehicleInfo),Created- Spawned,Vehicle,41924,0,0,0,0,0
6416,Sedan (VehicleInfo),Created- Spawned,Vehicle,247164,0,0,3,0,0
