id,info,flags,type,path,source,destination,tourist,trailing,wait
1212,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,33087,26365,6648,0,5557,0
1215,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,239119,0,0,1,0,0
1226,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,102568,45862,16308,0,0,0
1255,Suv (VehicleInfo),Created- Spawned,Vehicle,91031,0,0,2,0,0
1257,Hatchback (VehicleInfo),Created- Spawned,Vehicle,47572,0,0,1,0,0
1260,Scooter (VehicleInfo),Created- Spawned,Vehicle,10767,0,0,0,0,0
1306,Suv (VehicleInfo),Created- Spawned,Vehicle,175907,0,0,0,0,0
1320,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,161664,0,0,1,0,0
1351,Sedan (VehicleInfo),Created- Spawned,Vehicle,156643,0,0,1,0,0
1357,Scooter (VehicleInfo),Created- Spawned,Vehicle,128461,0,0,1,0,0
1376,Hatchback (VehicleInfo),Created- Spawned,Vehicle,180119,0,0,0,0,0
1384,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,158871,10146,0,0,0,0
1386,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,37970,0,0,1,0,0
1388,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,173648,30157,0,0,5945,0
1408,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,157208,45862,23507,0,0,0
1415,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,147761,0,0,0,0,0
1427,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,43184,0,0,3,0,0
1451,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,136927,0,0,1,0,0
1544,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,167662,25710,0,0,0,0
1556,Suv (VehicleInfo),Created- Spawned,Vehicle,22596,0,0,0,0,0
1589,Scooter (VehicleInfo),Created- Spawned,Vehicle,95452,0,0,1,0,0
1612,Sedan (VehicleInfo),Created- Spawned,Vehicle,78679,0,0,0,0,0
1648,Suv (VehicleInfo),Created- Stopped- WaitingSpace,Vehicle,248117,0,0,0,0,0
1651,Sedan (VehicleInfo),Created- Spawned,Vehicle,129777,0,0,1,0,0
1686,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Arriving,Vehicle,159429,45862,23505,0,0,0
1720,Sports-car (VehicleInfo),Created- Spawned,Vehicle,197330,0,0,0,0,0
1727,Hatchback (VehicleInfo),Created- Spawned,Vehicle,261650,0,0,0,0,0
1756,Sedan (VehicleInfo),Created- Spawned,Vehicle,30275,0,0,0,0,0
1805,Hatchback (VehicleInfo),Created- Spawned,Vehicle,212090,0,0,0,0,0
1810,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,38224,0,0,1,0,0
1833,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,12707,45862,23505,0,0,0
1859,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,215232,0,0,1,0,0
1867,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,16,0,0,0,0,0
1871,Suv (VehicleInfo),Created- Spawned,Vehicle,143444,0,0,0,0,0
1873,Suv (VehicleInfo),Created- Spawned,Vehicle,203270,0,0,0,0,0
1883,Sedan (VehicleInfo),Created- Spawned,Vehicle,200441,0,0,0,0,0
1975,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,34897,0,0,1,0,0
1980,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,260168,44616,0,0,0,0
1991,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,198924,806,16855,0,6735,0
2000,Suv (VehicleInfo),Created- Spawned,Vehicle,170371,0,0,0,0,0
2041,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,78837,0,0,3,0,0
2125,Scooter (VehicleInfo),Created- Spawned,Vehicle,225046,0,0,0,0,0
2168,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,161535,35192,0,0,0,0
2216,Scooter (VehicleInfo),Created- Spawned,Vehicle,154668,0,0,0,0,0
2219,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,128445,30157,0,0,16091,0
2226,Suv (VehicleInfo),Created- Spawned,Vehicle,259986,0,0,1,0,0
2248,Hatchback (VehicleInfo),Created- Spawned,Vehicle,10091,0,0,0,0,0
2254,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,84040,23415,0,0,0,0
2269,Scooter (VehicleInfo),Created- Spawned,Vehicle,182320,0,0,0,0,0
2365,Sedan (VehicleInfo),Created- Spawned,Vehicle,17135,0,0,0,0,0
2373,Sports-car (VehicleInfo),Created- Spawned,Vehicle,87719,0,0,2,0,0
2386,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,27333,19636,24075,0,0,0
2478,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,167121,0,0,3,0,0
2490,Sedan (VehicleInfo),Created- Spawned,Vehicle,108018,0,0,1,0,0
2552,Suv (VehicleInfo),Created- Spawned,Vehicle,78089,0,0,1,0,0
2565,Scooter (VehicleInfo),Created- Spawned,Vehicle,72176,0,0,3,0,0
2603,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,100191,26365,580,0,4161,0
2608,Police Car (VehicleInfo),Created- Spawned- TransferToSource- GoingBack,Vehicle,241926,45823,0,0,0,0
2642,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,138594,0,0,1,0,0
2646,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,114284,18891,0,0,0,0
2674,Sedan (VehicleInfo),Created- Spawned,Vehicle,74625,0,0,1,0,0
2679,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
2692,Scooter (VehicleInfo),Created- Spawned,Vehicle,158888,0,0,1,0,0
2697,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,54491,32775,0,0,0,0
2698,Hatchback (VehicleInfo),Created- Spawned,Vehicle,83235,0,0,1,0,0
2729,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,14484,0,0,0,0,0
2743,Scooter (VehicleInfo),Created- Spawned,Vehicle,182548,0,0,0,0,0
2756,Suv (VehicleInfo),Created- Spawned,Vehicle,23678,0,0,1,0,0
2792,Sports-car (VehicleInfo),Created- Spawned,Vehicle,135469,0,0,2,0,0
2796,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
2811,Hatchback (VehicleInfo),Created- Spawned,Vehicle,17301,0,0,2,0,0
2827,Sedan (VehicleInfo),Created- Spawned,Vehicle,39329,0,0,0,0,0
2912,Suv (VehicleInfo),Created- Spawned,Vehicle,214031,0,0,2,0,0
2955,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,210504,26365,19636,0,14605,0
2991,Hatchback (VehicleInfo),Created- Spawned,Vehicle,253749,0,0,3,0,0
2993,Suv (VehicleInfo),Created- Spawned,Vehicle,99769,0,0,1,2796,0
3004,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,146322,0,0,1,0,0
3032,Ambulance (VehicleInfo),Created- Spawned- TransferToSource- Emergency2,Vehicle,70675,28554,2462,0,0,0
3086,Sedan (VehicleInfo),Created- Spawned,Vehicle,117067,0,0,0,0,0
3098,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,258073,735,0,0,11495,0
3099,Police Car (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,166225,45823,5482,0,0,0
3117,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,257481,16862,0,0,0,0
3123,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,37429,25710,24075,0,0,0
3129,Garbage Truck (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,26637,15285,4820,0,0,0
3173,Sedan (VehicleInfo),Created- Spawned,Vehicle,129500,0,0,2,0,0
3215,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,247777,0,0,2,0,0
3247,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,47739,0,0,0,0,0
3261,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,47971,0,0,0,0,0
3342,Hatchback (VehicleInfo),Created- Spawned,Vehicle,2586,0,0,2,0,0
3352,Suv (VehicleInfo),Created- Spawned,Vehicle,153015,0,0,2,0,0
3353,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,114191,806,580,0,1670,0
3358,Sedan (VehicleInfo),Created- Spawned,Vehicle,151421,0,0,1,0,0
3426,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,40952,0,0,1,0,0
3436,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,119077,0,0,1,0,0
3465,Scooter (VehicleInfo),Created- Spawned,Vehicle,27919,0,0,3,0,0
3478,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,256068,0,0,2,0,0
3546,Scooter (VehicleInfo),Created- Spawned,Vehicle,80156,0,0,0,0,0
3573,Sports-car (VehicleInfo),Created- Spawned,Vehicle,110075,0,0,2,0,0
3575,Scooter (VehicleInfo),Created- Spawned,Vehicle,233310,0,0,0,0,0
3631,Garbage Truck (VehicleInfo),Created- Spawned- TransferToSource- GoingBack,Vehicle,127793,15285,0,0,0,0
3647,Sports-car (VehicleInfo),Created- Spawned,Vehicle,248458,0,0,1,0,0
3655,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,220956,38136,0,0,0,0
3680,Sedan (VehicleInfo),Created- Spawned- Stopped,Vehicle,108152,0,0,0,0,3
3777,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,213192,0,0,1,0,0
3780,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,260062,0,0,0,0,0
3784,Sports-car (VehicleInfo),Created- Spawned,Vehicle,31986,0,0,0,0,0
3790,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,115719,0,0,1,0,0
3811,Suv (VehicleInfo),Created- Spawned,Vehicle,151869,0,0,1,0,0
3815,Scooter (VehicleInfo),Created- Spawned,Vehicle,144290,0,0,1,0,0
3832,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,21801,0,0,1,0,0
3840,Scooter (VehicleInfo),Created- Spawned,Vehicle,29292,0,0,0,0,0
3841,Sedan (VehicleInfo),Created- Spawned,Vehicle,220081,0,0,1,0,0
3880,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,173221,0,0,1,0,0
3898,Hatchback (VehicleInfo),Created- Spawned- Parking,Vehicle,249540,0,0,0,0,0
3915,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,98225,0,0,1,0,0
3916,Scooter (VehicleInfo),Created- Spawned,Vehicle,220898,0,0,0,0,0
3922,Hatchback (VehicleInfo),Created- Spawned,Vehicle,109743,0,0,0,0,0
3937,Suv (VehicleInfo),Created- Spawned,Vehicle,175997,0,0,2,0,0
3954,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,5149,0,0,0,0,0
3957,Hatchback (VehicleInfo),Created- Spawned,Vehicle,87434,0,0,1,13765,0
3988,Hatchback (VehicleInfo),Created- Spawned,Vehicle,54184,0,0,0,0,0
3998,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,11947,0,0,1,0,0
4118,Sedan (VehicleInfo),Created- Spawned,Vehicle,185769,0,0,0,0,0
4131,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4244,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,202332,0,0,2,0,0
4279,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,64966,3475,735,0,0,0
4293,Sports-car (VehicleInfo),Created- Spawned,Vehicle,31775,0,0,0,0,0
4295,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,62398,45862,23507,0,0,0
4297,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,77384,0,0,1,0,0
4397,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,252492,45862,23505,0,0,0
4414,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,220650,26315,0,0,0,0
4446,Suv (VehicleInfo),Created- Spawned,Vehicle,107095,0,0,0,0,0
4460,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,223529,0,0,1,0,0
4489,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4512,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Arriving- GoingBack- Exporting,Vehicle,149294,12975,0,0,0,0
4529,Sports-car (VehicleInfo),Created- Spawned,Vehicle,29247,0,0,1,0,0
4649,Scooter (VehicleInfo),Created- Spawned,Vehicle,367,0,0,1,0,0
4700,Hatchback (VehicleInfo),Created- Spawned,Vehicle,190962,0,0,0,0,0
4723,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,97644,45862,23505,0,0,0
4728,Hatchback (VehicleInfo),Created- Spawned,Vehicle,242515,0,0,2,12937,0
4761,Suv (VehicleInfo),Created- Spawned,Vehicle,215919,0,0,2,0,0
4774,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4796,Suv (VehicleInfo),Created- Spawned,Vehicle,122270,0,0,0,0,0
4830,Sports-car (VehicleInfo),Created- Spawned,Vehicle,70683,0,0,2,0,0
4833,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,208991,0,0,0,0,0
4850,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,97576,45862,23497,0,0,0
4870,Scooter (VehicleInfo),Created- Spawned,Vehicle,28656,0,0,0,0,0
4893,Hatchback (VehicleInfo),Created- Spawned,Vehicle,223876,0,0,1,0,0
4904,Scooter (VehicleInfo),Created- Spawned,Vehicle,242825,0,0,1,0,0
4922,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,103340,0,0,1,0,0
4927,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,245594,0,0,1,0,0
4982,Scooter (VehicleInfo),Created- Spawned,Vehicle,144655,0,0,0,0,0
4996,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,94554,0,0,1,0,0
5021,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,259229,0,0,1,0,0
5031,Sports-car (VehicleInfo),Created- Spawned,Vehicle,190010,0,0,2,0,0
5032,Sports-car (VehicleInfo),Created- Spawned,Vehicle,208624,0,0,1,0,0
5060,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,40280,735,0,0,4499,0
5069,Scooter (VehicleInfo),Created- Spawned,Vehicle,33995,0,0,1,0,0
5071,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,98924,735,30157,0,1225,0
5122,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,176028,0,0,0,0,0
5131,Sedan (VehicleInfo),Created- Spawned,Vehicle,127030,0,0,1,0,0
5175,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,218728,0,0,1,0,0
5187,Sedan (VehicleInfo),Created- Spawned,Vehicle,64247,0,0,2,0,0
5189,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,58491,0,0,1,0,0
5204,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,253255,0,0,1,0,0
5207,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,86760,0,0,2,0,0
5213,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,172376,0,0,1,0,0
5216,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,184561,30157,30157,0,12411,0
5312,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,147733,9975,0,0,0,0
5322,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,58890,0,0,1,0,0
5323,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,12548,0,0,1,0,0
5328,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,248869,0,0,0,0,0
5351,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,116239,27866,0,0,0,0
5369,Hatchback (VehicleInfo),Created- Spawned,Vehicle,31745,0,0,1,0,0
5477,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,95380,30157,24075,0,11933,0
5523,Scooter (VehicleInfo),Created- Spawned,Vehicle,239638,0,0,1,0,0
5538,Hatchback (VehicleInfo),Created- Spawned,Vehicle,54737,0,0,0,0,0
5548,Hatchback (VehicleInfo),Created- Spawned,Vehicle,107981,0,0,0,0,0
5549,Hatchback (VehicleInfo),Created- Spawned,Vehicle,229029,0,0,1,0,0
5550,Sedan (VehicleInfo),Created- Spawned,Vehicle,119831,0,0,1,0,0
5591,Suv (VehicleInfo),Created- Spawned,Vehicle,173830,0,0,0,0,0
5603,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,128351,12785,23381,0,0,0
5673,Suv (VehicleInfo),Created- Spawned,Vehicle,23241,0,0,1,0,0
5675,Sports-car (VehicleInfo),Created- Spawned,Vehicle,120416,0,0,1,0,0
5695,Suv (VehicleInfo),Created- Spawned,Vehicle,92020,0,0,1,0,0
5699,Sedan (VehicleInfo),Created- Spawned,Vehicle,59625,0,0,2,0,0
5704,Sedan (VehicleInfo),Created- Spawned,Vehicle,53330,0,0,0,0,0
5712,Sports-car (VehicleInfo),Created- Spawned,Vehicle,225956,0,0,1,0,0
5740,Sedan (VehicleInfo),Created- Spawned,Vehicle,42251,0,0,1,0,0
5770,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,113167,0,0,2,0,0
5778,Hatchback (VehicleInfo),Created- Spawned,Vehicle,161587,0,0,0,0,0
5785,Sports-car (VehicleInfo),Created- Spawned,Vehicle,246075,0,0,1,0,0
5787,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,119155,0,0,1,0,0
5798,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,48075,8616,6648,0,2861,0
5800,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,247869,0,0,1,0,0
5813,Scooter (VehicleInfo),Created- Spawned,Vehicle,127886,0,0,0,0,0
5828,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,114245,0,0,3,0,0
5839,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,98387,0,0,1,0,0
5925,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,12493,15039,0,0,0,0
5948,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,125939,0,0,1,0,0
5949,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,93578,0,0,1,0,0
5950,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,257992,735,735,0,4169,0
5973,Scooter (VehicleInfo),Created- Spawned,Vehicle,90,0,0,0,0,0
6019,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,19920,45862,18537,0,0,0
6082,Station-wagon (VehicleInfo),Created- Spawned- Arriving,Vehicle,102985,0,0,2,0,0
6090,Hatchback (VehicleInfo),Created- Spawned,Vehicle,82196,0,0,2,0,0
6099,Scooter (VehicleInfo),Created- Spawned,Vehicle,206666,0,0,1,0,0
6100,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,133312,30157,30157,0,9780,0
6105,Ambulance (VehicleInfo),Created- Spawned- TransferToSource- GoingBack,Vehicle,257647,28554,0,0,0,0
6117,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,15450,45862,23507,0,0,0
6135,Police Car (VehicleInfo),Created- Spawned- TransferToSource- GoingBack,Vehicle,205034,45823,0,0,0,0
6152,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,86793,0,0,1,0,0
6156,Suv (VehicleInfo),Created- Spawned,Vehicle,224396,0,0,0,0,0
6161,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
6183,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,25810,735,30157,0,495,0
6247,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,67359,45862,18538,0,0,0
6251,Sports-car (VehicleInfo),Created- Spawned,Vehicle,72552,0,0,3,0,0
6311,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,116151,45862,18537,0,0,0
6328,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,122426,45862,18538,0,0,0
6338,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,4224,0,0,3,0,0
6348,Suv (VehicleInfo),Created- Spawned,Vehicle,174128,0,0,0,0,0
6367,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,121520,0,0,1,0,0
6371,Sedan (VehicleInfo),Created- Spawned,Vehicle,83846,0,0,0,0,0
6444,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,59363,8616,16855,0,2800,0
6490,Scooter (VehicleInfo),Created- Spawned,Vehicle,109206,0,0,1,0,0
6493,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,183490,24075,735,0,168,0
6543,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,48202,0,0,1,0,0
6561,Sedan (VehicleInfo),Created- Spawned,Vehicle,137896,0,0,2,0,0
6579,Police Car (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,223345,45823,23381,0,0,0
6586,Hatchback (VehicleInfo),Created- Spawned,Vehicle,214584,0,0,0,0,0
6592,Sports-car (VehicleInfo),Created- Spawned,Vehicle,254461,0,0,2,0,0
6597,Hatchback (VehicleInfo),Created- Spawned,Vehicle,225520,0,0,0,0,0
6661,Suv (VehicleInfo),Created- Spawned,Vehicle,198374,0,0,0,0,0
6689,Suv (VehicleInfo),Created- Spawned,Vehicle,206708,0,0,1,0,0
6710,Sedan (VehicleInfo),Created- Spawned,Vehicle,107919,0,0,0,0,0
6741,Sports-car (VehicleInfo),Created- Spawned,Vehicle,57253,0,0,0,0,0
6763,Hatchback (VehicleInfo),Created- Spawned,Vehicle,88664,0,0,1,0,0
