id,info,flags,type,path,source,destination,tourist,trailing,wait
2566,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,17578,30157,0,0,6610,0
2579,Sedan (VehicleInfo),Created- Spawned,Vehicle,33431,0,0,1,0,0
2584,Sedan (VehicleInfo),Created- Spawned,Vehicle,161356,0,0,1,0,0
2616,Sports-car (VehicleInfo),Created- Spawned,Vehicle,82976,0,0,0,0,0
2637,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,69463,0,0,1,0,0
2660,Scooter (VehicleInfo),Created- Spawned,Vehicle,70785,0,0,0,0,0
2666,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,200929,0,0,1,0,0
2694,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,244715,3475,0,0,0,0
2700,Sedan (VehicleInfo),Created- Spawned,Vehicle,111224,0,0,1,0,0
2746,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,164370,23415,0,0,0,0
2801,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,93086,0,0,1,0,0
2850,Sedan (VehicleInfo),Created- Spawned,Vehicle,223010,0,0,0,0,0
2865,Scooter (VehicleInfo),Created- Spawned,Vehicle,31348,0,0,4,0,0
2876,Hatchback (VehicleInfo),Created- Spawned,Vehicle,61843,0,0,1,0,0
2881,Suv (VehicleInfo),Created- Spawned,Vehicle,215478,0,0,0,0,0
2912,Sedan (VehicleInfo),Created- Spawned,Vehicle,207196,0,0,0,0,0
2915,Sports-car (VehicleInfo),Created- Spawned,Vehicle,240930,0,0,1,0,0
2929,Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,206239,6648,735,0,0,0
2955,Suv (VehicleInfo),Created- Spawned,Vehicle,72842,0,0,0,0,0
2965,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,180088,0,0,2,0,0
2969,Police Car (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,146065,45823,44102,0,0,0
2976,Hatchback (VehicleInfo),Created- Spawned,Vehicle,241055,0,0,3,0,0
2993,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,14982,30157,0,0,2762,0
3044,Suv (VehicleInfo),Created- Spawned,Vehicle,204751,0,0,1,0,0
3073,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,186176,0,0,1,0,0
3098,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,81573,735,735,0,8691,0
3099,Sports-car (VehicleInfo),Created- Spawned,Vehicle,54508,0,0,1,0,0
3132,Station-wagon (VehicleInfo),Created- Spawned- Arriving,Vehicle,0,0,0,3,0,0
3155,Suv (VehicleInfo),Created- Spawned,Vehicle,1023,0,0,2,0,0
3188,Sports-car (VehicleInfo),Created- Spawned,Vehicle,216172,0,0,1,0,0
3193,Suv (VehicleInfo),Created- Spawned,Vehicle,257869,0,0,0,0,0
3201,Suv (VehicleInfo),Created- Spawned,Vehicle,172689,0,0,0,0,0
3316,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,84248,10146,735,0,0,0
3319,Sedan (VehicleInfo),Created- Spawned,Vehicle,114239,0,0,1,0,0
3378,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,116359,0,0,2,0,0
3391,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
3420,Suv (VehicleInfo),Created- Spawned,Vehicle,4573,0,0,3,0,0
3445,Scooter (VehicleInfo),Created- Spawned,Vehicle,231644,0,0,0,0,0
3512,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,22204,0,0,3,0,0
3514,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,177576,0,0,0,0,0
3546,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,40292,29457,24075,0,0,0
3575,Sedan (VehicleInfo),Created- Spawned,Vehicle,135675,0,0,3,0,0
3587,Suv (VehicleInfo),Created- Spawned,Vehicle,181450,0,0,2,13319,0
3590,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,196510,0,0,1,0,0
3610,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,105776,0,0,1,0,0
3615,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,77555,0,0,2,0,0
3634,Hatchback (VehicleInfo),Created- Spawned,Vehicle,42279,0,0,0,0,0
3641,Sedan (VehicleInfo),Created- Spawned,Vehicle,107225,0,0,1,0,0
3685,Scooter (VehicleInfo),Created- Spawned,Vehicle,122852,0,0,0,0,0
3702,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,232021,0,0,1,0,0
3717,Hatchback (VehicleInfo),Created- Spawned,Vehicle,101027,0,0,1,0,0
3739,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,69657,0,0,0,0,0
3759,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,80797,0,0,1,0,0
3781,Sedan (VehicleInfo),Created- Spawned,Vehicle,253326,0,0,1,0,0
3791,Scooter (VehicleInfo),Created- Spawned,Vehicle,26932,0,0,0,0,0
3849,Hatchback (VehicleInfo),Created- Spawned- Stopped,Vehicle,152512,0,0,0,0,5
3881,Scooter (VehicleInfo),Created- Spawned,Vehicle,167052,0,0,1,0,0
3895,Electric Car 02 (VehicleInfo),Created- Spawned,Vehicle,147645,0,0,1,0,0
3897,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,141742,30157,0,0,8631,0
3902,Hatchback (VehicleInfo),Created- Spawned,Vehicle,199434,0,0,1,0,0
3923,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,260983,0,0,1,0,0
3928,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,178702,0,0,1,0,0
3941,Suv (VehicleInfo),Created- Spawned,Vehicle,219026,0,0,0,0,0
3960,Hatchback (VehicleInfo),Created- Spawned,Vehicle,13519,0,0,0,0,0
3963,Hatchback (VehicleInfo),Created- Spawned,Vehicle,53767,0,0,1,0,0
4055,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,172975,0,0,2,0,0
4057,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,37858,27866,30157,0,0,0
4077,Sports-car (VehicleInfo),Created- Spawned,Vehicle,260243,0,0,0,0,0
4105,Sedan (VehicleInfo),Created- Spawned,Vehicle,236532,0,0,1,0,0
4189,Hatchback (VehicleInfo),Created- Spawned,Vehicle,11293,0,0,0,0,0
4239,Scooter (VehicleInfo),Created- Spawned,Vehicle,135743,0,0,2,1342,0
4241,Sedan (VehicleInfo),Created- Spawned,Vehicle,115598,0,0,1,0,0
4256,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,8600,35192,0,0,0,0
4295,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,69346,45862,23505,0,0,0
4319,Suv (VehicleInfo),Created- Spawned,Vehicle,106039,0,0,0,0,0
4331,Sports-car (VehicleInfo),Created- Spawned,Vehicle,136782,0,0,1,0,0
4357,Scooter (VehicleInfo),Created- Spawned,Vehicle,115427,0,0,1,0,0
4371,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,67697,25710,735,0,0,0
4396,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,91276,0,0,2,0,0
4397,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,247420,45862,23500,0,0,2
4459,Sports-car (VehicleInfo),Created- Spawned,Vehicle,260243,0,0,0,0,0
4512,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,234487,12975,24075,0,0,0
4531,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,55045,0,0,1,0,0
4539,Suv (VehicleInfo),Created- Spawned,Vehicle,142837,0,0,1,0,0
4577,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,239954,0,0,0,0,0
4697,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4700,Suv (VehicleInfo),Created- Spawned,Vehicle,97222,0,0,1,0,0
4723,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,55330,45862,23495,0,0,0
4797,Train Engine (VehicleInfo),Created- Spawned- Inverted,Vehicle,73422,0,0,0,0,0
4798,Sedan (VehicleInfo),Created- Spawned,Vehicle,150189,0,0,2,0,0
4804,Hatchback (VehicleInfo),Created- Spawned,Vehicle,192102,0,0,3,0,0
4840,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,257972,0,0,2,0,0
4850,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,95912,45862,23505,0,0,0
4859,Scooter (VehicleInfo),Created- Spawned,Vehicle,12642,0,0,1,5401,0
4884,Hatchback (VehicleInfo),Created- Spawned,Vehicle,176742,0,0,0,0,0
4899,Scooter (VehicleInfo),Created- Spawned,Vehicle,102406,0,0,2,1907,0
4956,Sedan (VehicleInfo),Created- Spawned,Vehicle,204613,0,0,1,0,0
5003,Sports-car (VehicleInfo),Created- Spawned,Vehicle,100993,0,0,0,0,0
5006,Hatchback (VehicleInfo),Created- Spawned,Vehicle,131487,0,0,0,0,0
5010,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,163549,0,0,1,0,0
5013,Hatchback (VehicleInfo),Created- Spawned,Vehicle,211043,0,0,0,0,0
5025,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,238357,47214,30157,0,0,0
5060,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,182262,735,30157,0,10106,0
5111,Suv (VehicleInfo),Created- Spawned,Vehicle,132075,0,0,0,0,0
5135,Sedan (VehicleInfo),Created- Spawned,Vehicle,256872,0,0,1,0,0
5138,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,59749,0,0,1,0,0
5164,Suv (VehicleInfo),Created- Spawned,Vehicle,181021,0,0,4,6191,0
5224,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,192541,0,0,1,0,0
5227,Suv (VehicleInfo),Created- Spawned- Arriving,Vehicle,0,0,0,0,0,0
5235,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,161980,0,0,1,0,0
5262,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,240871,0,0,1,0,0
5279,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,187832,0,0,3,0,0
5290,Suv (VehicleInfo),Created- Spawned,Vehicle,86764,0,0,0,0,0
5356,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,108522,0,0,2,0,0
5382,Suv (VehicleInfo),Created- Spawned,Vehicle,20435,0,0,1,12586,0
5401,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5415,Scooter (VehicleInfo),Created- Spawned,Vehicle,26813,0,0,1,0,0
5486,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,106420,0,0,1,0,0
5517,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,27829,0,0,1,0,0
5528,Hatchback (VehicleInfo),Created- Spawned,Vehicle,176065,0,0,1,0,0
5560,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,140502,0,0,2,0,0
5569,Suv (VehicleInfo),Created- Spawned,Vehicle,124612,0,0,2,0,0
5586,Sports-car (VehicleInfo),Created- Spawned,Vehicle,110023,0,0,1,0,0
5619,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,132155,0,0,1,0,0
5631,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5663,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,199906,0,0,1,0,0
5668,Hatchback (VehicleInfo),Created- Spawned,Vehicle,188622,0,0,4,13873,0
5727,Sports-car (VehicleInfo),Created- Spawned,Vehicle,44583,0,0,0,0,0
5734,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,197298,0,0,1,0,0
5748,Sedan (VehicleInfo),Created- Spawned,Vehicle,168232,0,0,2,0,0
5749,Suv (VehicleInfo),Created- Spawned,Vehicle,4668,0,0,1,8112,0
5790,Hatchback (VehicleInfo),Created- Spawned,Vehicle,78203,0,0,2,0,0
5802,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5809,Suv (VehicleInfo),Created- Spawned- Arriving,Vehicle,0,0,0,0,0,0
5844,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,166430,32775,0,0,0,0
5853,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,232899,0,0,1,0,0
5861,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,174139,0,0,0,0,0
5865,Scooter (VehicleInfo),Created- Spawned,Vehicle,70223,0,0,1,0,0
6019,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,3772,45862,18537,0,0,0
6070,Scooter (VehicleInfo),Created- Spawned,Vehicle,171862,0,0,1,0,0
6101,Sports-car (VehicleInfo),Created- Spawned,Vehicle,72732,0,0,0,0,0
6112,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,99511,32775,0,0,0,0
6117,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,210377,45862,23505,0,0,0
6125,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,106969,0,0,1,0,0
6159,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
6169,Sports-car (VehicleInfo),Created- Spawned,Vehicle,95476,0,0,1,0,0
6191,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
6231,Hatchback (VehicleInfo),Created- Spawned,Vehicle,39856,0,0,1,0,0
6237,Sedan (VehicleInfo),Created- Spawned,Vehicle,250665,0,0,2,0,0
6247,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,93452,45862,18538,0,0,0
6306,Hatchback (VehicleInfo),Created- Spawned,Vehicle,45843,0,0,0,0,0
6311,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,128608,45862,18537,0,0,0
6315,Sports-car (VehicleInfo),Created- Spawned,Vehicle,214896,0,0,0,0,0
6323,Hatchback (VehicleInfo),Created- Spawned,Vehicle,103650,0,0,2,8802,0
6328,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,237086,45862,18538,0,0,0
6384,Suv (VehicleInfo),Created- Spawned,Vehicle,82109,0,0,1,0,0
6398,Hatchback (VehicleInfo),Created- Spawned,Vehicle,30376,0,0,1,0,0
6401,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,17435,580,0,0,0,0
6402,Train Engine (VehicleInfo),Created- Spawned- Inverted,Vehicle,230188,0,0,0,0,0
6421,Hatchback (VehicleInfo),Created- Spawned,Vehicle,103189,0,0,0,0,0
6431,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,240989,44616,0,0,0,0
6464,Sports-car (VehicleInfo),Created- Spawned,Vehicle,167149,0,0,2,0,0
6522,Sedan (VehicleInfo),Created- Spawned,Vehicle,10963,0,0,0,0,0
6530,Scooter (VehicleInfo),Created- Spawned,Vehicle,102865,0,0,3,0,0
6555,Suv (VehicleInfo),Created- Spawned,Vehicle,160401,0,0,2,0,0
6559,Suv (VehicleInfo),Created- Spawned,Vehicle,172419,0,0,1,0,0
6572,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,46047,0,0,0,0,0
6606,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,163509,24075,0,0,2568,0
6630,Sports-car (VehicleInfo),Created- Spawned,Vehicle,211590,0,0,3,0,0
6648,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Importing- Exporting,Vehicle,89654,24075,0,0,2448,0
6659,Hatchback (VehicleInfo),Created- Spawned,Vehicle,169471,0,0,1,0,0
6664,Sedan (VehicleInfo),Created- Spawned,Vehicle,43288,0,0,1,0,0
6680,Hatchback (VehicleInfo),Created- Spawned,Vehicle,45076,0,0,0,0,0
6691,Sports-car (VehicleInfo),Created- Spawned,Vehicle,262035,0,0,1,0,0
6738,Suv (VehicleInfo),Created- Spawned,Vehicle,240832,0,0,1,0,0
6757,Scooter (VehicleInfo),Created- Spawned,Vehicle,116263,0,0,1,0,0
6768,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,191043,0,0,1,0,0
6779,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,70755,0,0,0,0,0
6792,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,33840,0,0,3,0,0
6881,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,112247,0,0,1,0,0
6882,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,86286,0,0,0,0,0
6893,Hatchback (VehicleInfo),Created- Spawned,Vehicle,218236,0,0,2,0,0
6949,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,164653,0,0,1,0,0
6985,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,144667,0,0,0,0,0
7031,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,232737,806,10146,0,6077,0
7048,Sports-car (VehicleInfo),Created- Spawned,Vehicle,214973,0,0,0,0,0
7059,Suv (VehicleInfo),Created- Spawned,Vehicle,244576,0,0,4,0,0
7076,Sedan (VehicleInfo),Created- Spawned,Vehicle,79498,0,0,4,0,0
7129,Sedan (VehicleInfo),Created- Spawned,Vehicle,205164,0,0,0,0,0
