id,info,flags,type,path,source,destination,tourist,trailing,wait
1181,Suv (VehicleInfo),Created- Spawned,Vehicle,23613,0,0,1,0,0
1206,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,204220,12785,0,0,0,0
1225,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,12807,0,0,2,0,0
1226,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,1026,45862,16320,0,0,0
1260,Suv (VehicleInfo),Created- Spawned,Vehicle,259402,0,0,1,10696,0
1265,Scooter (VehicleInfo),Created- Spawned,Vehicle,189313,0,0,1,0,0
1271,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1272,Sedan (VehicleInfo),Created- Spawned,Vehicle,188645,0,0,1,0,0
1316,Hatchback (VehicleInfo),Created- Spawned,Vehicle,50244,0,0,0,0,0
1332,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,80561,0,0,1,0,0
1340,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,205831,0,0,2,0,0
1346,Hatchback (VehicleInfo),Created- Spawned,Vehicle,97270,0,0,1,0,0
1382,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,72265,44616,0,0,0,0
1402,Suv (VehicleInfo),Created- Spawned,Vehicle,65756,0,0,3,0,0
1408,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Stopped,Vehicle,256215,45862,23495,0,0,13
1428,Sedan (VehicleInfo),Created- Spawned,Vehicle,170748,0,0,0,0,0
1450,Scooter (VehicleInfo),Created- Spawned,Vehicle,155501,0,0,1,0,0
1469,Suv (VehicleInfo),Created- Spawned,Vehicle,189567,0,0,0,0,0
1480,Scooter (VehicleInfo),Created- Spawned,Vehicle,192940,0,0,1,0,0
1525,Sedan (VehicleInfo),Created- Spawned,Vehicle,188872,0,0,0,0,0
1540,Sports-car (VehicleInfo),Created- Spawned,Vehicle,261079,0,0,0,0,0
1559,Hatchback (VehicleInfo),Created- Spawned,Vehicle,19868,0,0,1,0,0
1569,Scooter (VehicleInfo),Created- Spawned,Vehicle,86255,0,0,1,1729,0
1619,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,190711,0,0,1,0,0
1622,Hatchback (VehicleInfo),Created- Spawned,Vehicle,60326,0,0,2,0,0
1625,Hatchback (VehicleInfo),Created- Spawned,Vehicle,166269,0,0,2,0,0
1648,Sports-car (VehicleInfo),Created- Spawned,Vehicle,39290,0,0,1,0,0
1686,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,82878,45862,23507,0,0,0
1715,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,158381,43523,0,0,0,0
1729,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1731,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,112665,0,0,1,0,0
1742,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,220210,0,0,1,0,0
1744,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,135396,0,0,2,0,0
1798,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,40820,0,0,1,0,0
1810,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,132715,0,0,1,0,0
1833,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,80149,45862,23507,0,0,0
1838,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,94551,17166,735,0,0,0
1852,Sedan (VehicleInfo),Created- Spawned,Vehicle,177131,0,0,1,0,0
1858,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
1885,Sedan (VehicleInfo),Created- Spawned,Vehicle,56506,0,0,0,0,0
1896,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,56022,19636,0,0,0,0
1918,Sedan (VehicleInfo),Created- Spawned,Vehicle,230214,0,0,1,0,0
1943,Suv (VehicleInfo),Created- Spawned,Vehicle,125887,0,0,1,0,0
1989,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,183275,0,0,1,0,0
2009,Hatchback (VehicleInfo),Created- Spawned,Vehicle,152334,0,0,0,0,0
2019,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,80118,27866,24075,0,0,0
2036,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,125427,26365,8494,0,366,0
2047,Sedan (VehicleInfo),Created- Spawned,Vehicle,151196,0,0,1,0,0
2053,Scooter (VehicleInfo),Created- Spawned,Vehicle,216389,0,0,0,0,0
2104,Scooter (VehicleInfo),Created- Spawned,Vehicle,709,0,0,3,0,0
2132,Sedan (VehicleInfo),Created- Spawned,Vehicle,249375,0,0,1,0,0
2157,Scooter (VehicleInfo),Created- Spawned,Vehicle,172635,0,0,1,0,0
2179,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,241519,0,0,1,0,0
2185,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,85547,806,47453,0,9182,0
2212,Sports-car (VehicleInfo),Created- Spawned,Vehicle,150585,0,0,1,0,0
2230,Scooter (VehicleInfo),Created- Spawned,Vehicle,234712,0,0,0,0,0
2231,Suv (VehicleInfo),Created- Spawned,Vehicle,194753,0,0,1,0,0
2291,Suv (VehicleInfo),Created- Spawned,Vehicle,177438,0,0,1,0,0
2315,Suv (VehicleInfo),Created- Spawned,Vehicle,122330,0,0,1,0,0
2326,Sedan (VehicleInfo),Created- Spawned,Vehicle,38277,0,0,0,0,0
2334,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,187760,0,0,2,0,0
2409,Scooter (VehicleInfo),Created- Spawned,Vehicle,36207,0,0,2,10506,0
2411,Sedan (VehicleInfo),Created- Spawned,Vehicle,212892,0,0,1,0,0
2416,Suv (VehicleInfo),Created- Spawned,Vehicle,132498,0,0,1,0,0
2419,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,236102,0,0,1,0,0
2446,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,30554,0,0,1,0,0
2489,Hatchback (VehicleInfo),Created- Spawned,Vehicle,151607,0,0,1,0,0
2514,Police Car (VehicleInfo),Created- Spawned- TransferToSource- GoingBack,Vehicle,222179,45823,0,0,0,0
2519,Sedan (VehicleInfo),Created- Spawned,Vehicle,173227,0,0,1,0,0
2527,Scooter (VehicleInfo),Created- Spawned,Vehicle,201911,0,0,0,0,0
2573,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,94720,0,0,1,0,0
2585,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,163790,0,0,2,0,0
2606,Hatchback (VehicleInfo),Created- Spawned,Vehicle,206123,0,0,1,0,0
2679,Suv (VehicleInfo),Created- Spawned,Vehicle,247284,0,0,2,5652,0
2697,Hatchback (VehicleInfo),Created- Spawned,Vehicle,158527,0,0,1,0,0
2708,Scooter (VehicleInfo),Created- Spawned,Vehicle,20316,0,0,1,1271,0
2735,Sports-car (VehicleInfo),Created- Spawned,Vehicle,14072,0,0,0,0,0
2755,Sedan (VehicleInfo),Created- Spawned,Vehicle,18938,0,0,1,0,0
2780,Sedan (VehicleInfo),Created- Spawned,Vehicle,27676,0,0,1,0,0
2824,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,44801,0,0,0,0,0
2828,Scooter (VehicleInfo),Created- Spawned,Vehicle,112014,0,0,0,0,0
2829,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,245692,38136,30157,0,0,0
2831,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,199777,0,0,1,0,0
2837,Scooter (VehicleInfo),Created- Spawned,Vehicle,58183,0,0,1,6575,0
2897,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
2924,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,105697,0,0,0,0,0
2932,Suv (VehicleInfo),Created- Spawned,Vehicle,243046,0,0,1,0,0
2969,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,24544,0,0,2,0,0
3017,Hatchback (VehicleInfo),Created- Spawned,Vehicle,4023,0,0,1,0,0
3051,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,81929,0,0,0,0,0
3135,Police Car (VehicleInfo),Created- Spawned- TransferToSource- GoingBack,Vehicle,126448,45823,0,0,0,0
3159,Hatchback (VehicleInfo),Created- Spawned,Vehicle,247745,0,0,0,0,0
3217,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,206654,0,0,1,0,0
3318,Sedan (VehicleInfo),Created- Spawned,Vehicle,176392,0,0,0,0,0
3337,Suv (VehicleInfo),Created- Spawned,Vehicle,164954,0,0,1,0,0
3394,Sports-car (VehicleInfo),Created- Spawned,Vehicle,27468,0,0,0,0,0
3492,Hatchback (VehicleInfo),Created- Spawned,Vehicle,102300,0,0,0,0,0
3547,Sports-car (VehicleInfo),Created- Spawned,Vehicle,191606,0,0,0,0,0
3622,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,224411,0,0,2,0,0
3631,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,2589,0,0,1,0,0
3651,Suv (VehicleInfo),Created- Spawned,Vehicle,106158,0,0,0,0,0
3673,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,68627,0,0,2,0,0
3678,Sedan (VehicleInfo),Created- Spawned,Vehicle,178561,0,0,0,0,0
3688,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,178271,0,0,1,0,0
3707,Sports-car (VehicleInfo),Created- Spawned,Vehicle,95504,0,0,1,0,0
3745,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,73773,0,0,1,0,0
3759,Suv (VehicleInfo),Created- Spawned,Vehicle,185994,0,0,0,0,0
3760,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,223455,0,0,0,0,0
3765,Hatchback (VehicleInfo),Created- Spawned,Vehicle,69927,0,0,1,0,0
3767,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,241071,0,0,1,0,0
3768,hotdog-van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,73262,15429,0,0,0,0
3770,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,41471,0,0,3,0,0
3869,Suv (VehicleInfo),Created- Spawned,Vehicle,159458,0,0,0,0,0
3899,Scooter (VehicleInfo),Created- Spawned,Vehicle,250241,0,0,0,0,0
3921,Scooter (VehicleInfo),Created- Spawned,Vehicle,14635,0,0,1,0,0
3937,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4054,Suv (VehicleInfo),Created- Spawned,Vehicle,230820,0,0,0,0,0
4061,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,111818,44616,30157,0,0,0
4152,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,14904,30157,30157,0,12490,0
4200,Sedan (VehicleInfo),Created- Spawned,Vehicle,8400,0,0,1,0,0
4233,Scooter (VehicleInfo),Created- Spawned,Vehicle,244516,0,0,1,0,0
4295,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Arriving,Vehicle,260021,45862,23505,0,0,0
4309,Suv (VehicleInfo),Created- Spawned,Vehicle,32724,0,0,2,11582,0
4318,Scooter (VehicleInfo),Created- Spawned,Vehicle,186275,0,0,1,15660,0
4397,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Leaving,Vehicle,197117,45862,23508,0,0,0
4408,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,9557,735,30639,0,55,0
4417,Scooter (VehicleInfo),Created- Spawned,Vehicle,91704,0,0,1,8174,0
4510,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,129771,0,0,1,0,0
4542,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,16690,0,0,1,0,0
4568,Hatchback (VehicleInfo),Created- Spawned,Vehicle,23154,0,0,0,0,0
4582,Camper Van 02 (VehicleInfo),Created- Spawned,Vehicle,84391,0,0,1,0,0
4593,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,110749,17166,0,0,0,0
4608,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,230660,0,0,0,0,0
4611,Camper Van 01 (VehicleInfo),Created- Spawned,Vehicle,209488,0,0,1,0,0
4619,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,171013,0,0,1,0,0
4649,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
4687,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,261346,0,0,1,0,0
4695,Sports-car (VehicleInfo),Created- Spawned,Vehicle,189921,0,0,0,0,0
4704,Scooter (VehicleInfo),Created- Spawned,Vehicle,94760,0,0,1,0,0
4705,Scooter (VehicleInfo),Created- Spawned,Vehicle,3741,0,0,1,0,0
4723,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,159691,45862,23495,0,0,0
4744,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,122481,0,0,0,0,0
4768,Sports-car (VehicleInfo),Created- Spawned,Vehicle,63713,0,0,1,0,0
4782,Suv (VehicleInfo),Created- Spawned,Vehicle,131783,0,0,4,0,0
4818,Suv (VehicleInfo),Created- Spawned,Vehicle,77214,0,0,0,0,0
4841,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,131156,0,0,2,0,0
4850,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,117668,45862,23505,0,0,0
4871,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,22777,806,15429,0,4986,0
4879,Scooter (VehicleInfo),Created- Spawned,Vehicle,253060,0,0,2,0,0
4921,Scooter (VehicleInfo),Created- Spawned,Vehicle,126745,0,0,3,0,0
5004,Sedan (VehicleInfo),Created- Spawned,Vehicle,137926,0,0,2,0,0
5013,Sedan (VehicleInfo),Created- Spawned,Vehicle,141958,0,0,0,0,0
5026,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,189376,735,735,0,13838,0
5064,Hatchback (VehicleInfo),Created- Spawned,Vehicle,210671,0,0,1,0,0
5072,Hatchback (VehicleInfo),Created- Spawned,Vehicle,12713,0,0,1,0,0
5087,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5122,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,130447,0,0,1,0,0
5124,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,117113,36303,30157,0,0,0
5143,Electric Car 01 (VehicleInfo),Created- Spawned,Vehicle,38776,0,0,0,0,0
5206,Electric Car 03 (VehicleInfo),Created- Spawned,Vehicle,103763,0,0,0,0,0
5248,Hatchback (VehicleInfo),Created- Spawned,Vehicle,221479,0,0,1,0,0
5250,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,121558,16862,0,0,0,0
5260,Sedan (VehicleInfo),Created- Spawned,Vehicle,60277,0,0,0,0,0
5262,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,177836,0,0,0,0,0
5285,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,65140,0,0,1,0,0
5307,Suv (VehicleInfo),Created- Spawned,Vehicle,187790,0,0,0,0,0
5321,Forestry Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,73826,806,14968,0,127,0
5330,Suv (VehicleInfo),Created- Spawned,Vehicle,201507,0,0,1,0,0
5370,Suv (VehicleInfo),Created- Spawned,Vehicle,146280,0,0,1,0,0
5373,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,109845,0,0,0,0,0
5386,Sedan (VehicleInfo),Created- Spawned,Vehicle,185306,0,0,0,0,0
5392,Sedan (VehicleInfo),Created- Spawned,Vehicle,108237,0,0,0,0,0
5470,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,211958,30157,735,0,4828,0
5471,Sedan (VehicleInfo),Created- Spawned,Vehicle,20459,0,0,0,0,0
5506,Sports-car (VehicleInfo),Created- Spawned,Vehicle,183980,0,0,1,0,0
5522,Oil Truck (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,118650,8616,30639,0,427,0
5537,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,98535,806,36405,0,0,0
5547,Scooter (VehicleInfo),Created- Spawned,Vehicle,68938,0,0,0,0,0
5558,Sedan (VehicleInfo),Created- Spawned,Vehicle,132316,0,0,0,0,0
5570,Suv (VehicleInfo),Created- Spawned,Vehicle,215765,0,0,3,14584,0
5600,Sedan (VehicleInfo),Created- Spawned,Vehicle,164724,0,0,1,0,0
5638,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,220291,0,0,0,0,0
5652,Camper Trailer 01 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
5661,Sedan (VehicleInfo),Created- Spawned,Vehicle,125124,0,0,1,0,0
5673,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,244579,0,0,1,0,0
5674,Electric Car 04 (VehicleInfo),Created- Spawned,Vehicle,123728,0,0,1,0,0
5676,Suv (VehicleInfo),Created- Spawned,Vehicle,261162,0,0,0,0,0
5728,Donut Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,96276,3047,0,0,0,0
5762,Hatchback (VehicleInfo),Created- Spawned,Vehicle,221520,0,0,1,0,0
5781,Lorry (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,103619,12975,30157,0,0,0
5812,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,200839,0,0,1,0,0
5813,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,65178,0,0,1,0,0
5828,Suv (VehicleInfo),Created- Spawned,Vehicle,9206,0,0,2,0,0
5835,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,24319,0,0,2,0,0
5864,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,65823,0,0,1,0,0
5871,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,240009,0,0,1,0,0
5878,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,228917,0,0,0,0,0
5915,Suv (VehicleInfo),Created- Spawned,Vehicle,101223,0,0,1,12165,0
5926,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,260241,24075,735,0,16382,0
5968,Van (VehicleInfo),Created- Spawned- TransferToTarget- GoingBack- Exporting,Vehicle,105187,45992,0,0,0,0
5983,Suv (VehicleInfo),Created- Spawned,Vehicle,252027,0,0,0,0,0
6001,Scooter (VehicleInfo),Created- Spawned,Vehicle,74435,0,0,3,0,0
6019,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,146492,45862,18537,0,0,0
6031,Scooter (VehicleInfo),Created- Spawned,Vehicle,154179,0,0,0,0,0
6034,Sedan (VehicleInfo),Created- Spawned,Vehicle,135983,0,0,2,0,0
6053,Scooter (VehicleInfo),Created- Spawned,Vehicle,153366,0,0,2,0,0
6056,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,67424,806,735,0,1857,0
6059,Sedan (VehicleInfo),Created- Spawned,Vehicle,169310,0,0,1,0,0
6063,Scooter (VehicleInfo),Created- Spawned,Vehicle,127763,0,0,0,0,0
6067,Personal Electric Transport Ride (VehicleInfo),Created- Spawned,Vehicle,79778,0,0,1,0,0
6083,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,147103,0,0,0,0,0
6091,Hatchback (VehicleInfo),Created- Spawned,Vehicle,80048,0,0,2,0,0
6095,Hatchback (VehicleInfo),Created- Spawned,Vehicle,176137,0,0,1,0,0
6110,Scooter (VehicleInfo),Created- Spawned,Vehicle,59334,0,0,0,0,0
6117,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Arriving,Vehicle,194909,45862,23505,0,0,0
6129,Sedan (VehicleInfo),Created- Spawned,Vehicle,24335,0,0,1,0,0
6144,Hatchback (VehicleInfo),Created- Spawned,Vehicle,218993,0,0,0,0,0
6153,Bugspray Van (VehicleInfo),Created- Spawned- TransferToTarget- Exporting,Vehicle,165747,19402,24075,0,0,0
6217,Hatchback (VehicleInfo),Created- Spawned,Vehicle,186849,0,0,2,0,0
6220,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing,Vehicle,203212,26365,746,0,7217,0
6225,Hatchback (VehicleInfo),Created- Spawned,Vehicle,22198,0,0,1,13953,0
6228,Tractor (VehicleInfo),Created- Spawned- TransferToTarget- Importing- Exporting,Vehicle,16787,24075,30157,0,15405,0
6234,Sedan (VehicleInfo),Created- Spawned,Vehicle,99978,0,0,0,0,0
6247,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,195276,45862,18537,0,0,0
6259,Camper Trailer 02 (VehicleInfo),Created- Spawned,Vehicle,0,0,0,0,0,0
6297,Garbage Truck (VehicleInfo),Created- Spawned- TransferToSource,Vehicle,72512,15285,19402,0,0,0
6311,Bus (VehicleInfo),Created- Spawned- TransferToTarget- Arriving,Vehicle,62215,45862,18537,0,0,0
6312,Station-wagon (VehicleInfo),Created- Spawned,Vehicle,150355,0,0,0,0,0
6323,Camper Van 03 (VehicleInfo),Created- Spawned,Vehicle,30430,0,0,1,0,0
6328,Bus (VehicleInfo),Created- Spawned- TransferToTarget,Vehicle,131049,45862,18538,0,0,0
6348,Scooter (VehicleInfo),Created- Spawned,Vehicle,250060,0,0,0,0,0
6365,Sedan (VehicleInfo),Created- Spawned,Vehicle,41924,0,0,0,0,0
6406,Suv (VehicleInfo),Created- Spawned,Vehicle,254903,0,0,2,0,0
6416,Sedan (VehicleInfo),Created- Spawned,Vehicle,9390,0,0,3,0,0
6420,Sports-car (VehicleInfo),Created- Spawned,Vehicle,147597,0,0,2,0,0
6435,Hatchback (VehicleInfo),Created- Spawned,Vehicle,223858,0,0,1,0,0
